pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	rank
HP_CEREBELLAR_HYPOPLASIA	0.978297829782978	0.994622581190158	-0.215878542361362	-0.761531291257377	9781	304	AFF3,RORA,CASK,PACS1,MACF1,TUBB,ARID1B,TRAPPC9,B4GALT1,DPAGT1,DENND5A,NCAPG2,STAG2,SLC25A24,CDC42,ATAD3A,BICD2,ALG3,TINF2,FGFR1,RERE,ARL3,YME1L1,USP9X,KCNQ1,PPP1CB,RPL10,ROGDI,POMGNT2,CDK5,CEP104,PRKDC,DPF2,TXNDC15,POMT1,SMARCD1,THG1L,VPS13B,POMGNT1,ARMC9,VPS4A,ALG12,FDXR,SLC25A19,DPM2,FRMD4A,RTEL1,FLNA,CAMTA1,MAPK8IP3,ATG7,ATP6V1B2,RBBP8,GPAA1,NODAL,KMT2C,WDR81,WASHC5,TOPORS,NUP37,BUB1,RNF113A,TBC1D24,KIDINS220,SMARCE1,POMK,NFIX,NSD1,SLC25A46,RXYLT1,COQ4,RAC1,OTUD5,CHMP1A,HRAS,ATP6V1A,FIG4,GPX4,RPGRIP1L,VPS51,VRK1,LAMB1,CEP57,TP53RK,ERF,TSEN2,EXOC2,PIGN,DAG1,HDAC6,TSEN34,NPHP3,DYNC1H1,ZNF292,ERCC6,CBY1,ATG5,TSEN54,SUFU,PAFAH1B1,BCOR,DCHS1,ARID1A,MICOS13,DISC1,ABAT,SPECC1L,BRF1,SMARCB1,RAB11B,AFG3L2	8835
HP_RENAL_INSUFFICIENCY	0.9765	0.994622581190158	-0.212339527218816	-0.742920773367844	9764	244	HLA-B,IKZF1,NDUFAF6,NOD2,LZTFL1,SEMA4D,CTLA4,ACTN4,PNPLA6,CLPB,INVS,MYH9,ALDOA,CD151,ARHGDIA,PGK1,STAT4,UBAC2,KYNU,GTF2IRD1,NUP160,ANKFY1,MAFB,SLC37A4,B2M,DGKE,PTPRO,XPNPEP3,IRF5,FANCA,BCL7B,TSC1,SMC3,ITGA3,GATA3,ZNF699,BBIP1,DHDDS,IFT140,OSGEP,OCRL,CCR1,FLT1,NOTCH2,PRKCD,MAPKBP1,PRPS1,NUP37,NUP93,DNAJC30,NSD1,GPR35,TBL2,GAPVD1,STS,SDCCAG8,HRAS,CCNQ,RPGRIP1L,TLR4,LPIN1,EIF2AK3,NLRP3,PPOX,SLC41A1,TP53RK,GLA,NUP205,PKD1,CDC73,BUD23,CASP10,PYGM,FANCE,NPHP3,GRHPR,ERCC6,EIF4H,NEK8,APRT,MMACHC,RAD51,RYR1,ERCC4,AVIL,LEMD3,HMBS,RASGRP1,SULT2B1,SARS2,HPRT1	8836
HP_ABNORMALITY_OF_RETINAL_PIGMENTATION	0.9774	0.994622581190158	-0.209747848438918	-0.732090093746383	9773	227	RPS6KA3,RNF216,LMNA,NDUFAF6,ARHGEF18,NDUFS7,LZTFL1,ERCC5,PNPLA6,MTFMT,VPS33A,INVS,NDUFA12,ARL2BP,NCAPG2,CEP19,MCOLN1,PCYT1A,ARL3,SLC6A6,FLNB,PRPF4,ARSG,LYST,PEX11B,POMT1,CACNA2D4,NDUFA13,VPS13B,POMGNT1,NDUFV2,BBIP1,DHDDS,SCAPER,IFT140,PEX1,ECHS1,WDPCP,KLHL7,PRPF8,SPATA7,TOPORS,PEPD,TRIM37,NDUFS8,PEX19,ATF6,IFT88,SDCCAG8,ATXN7,BBS2,RNASEH1,BBS4,USP45,HKDC1,APC,IDS,SEMA4A,VPS41,TTLL5,NDUFS2,NPHP3,ERCC6,IDH3A,CABP4,HADHA,BEST1,AGBL5,PANK2,NDUFS1	8837
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	0.978175993592952	0.994622581190158	-0.200459646350762	-0.687667488071189	9770	161	MRPL10,MRPS34,TFB2M,MRPL12,MTO1,TARS2,MRPL43,FOXO3,MRPL37,FASTKD3,TWNK,TUFM,AURKAIP1,MRPL20,PUS1,MRPL34,UQCC2,MTIF3,MRPL33,MRPL53,COA3,MRPS24,MRPS27,TRIT1,POLRMT,FASTKD5,MRPL11,MRPL51,MRPL9,CDK5RAP1,METTL4,MRPL58,MRPS2,MRPL46,MPV17L2,MRPS7,MRPS25,MTRES1,METTL8,THAP11,TFB1M,PRORP,PTCD3,MRPL24,MRPS18B,MRPS6,SLC25A33,DAP3,CHCHD1,MRPL52,MRPL28,SARS2,MALSU1,AARS2,FASTK,LRPPRC,MRPL4,MRPS26,MRPL48,MRPS11,SHMT2,EARS2,MRPL18,MRPL17,MRPL19,MRPS5,MRPL42,MRPS23,MRPS15,MRPL47,TRUB2,GATC,PPARGC1B,FASTKD2,NGRN,TBRG4,MRPL45,MTRF1,MTG1,GFM2,MRPS28,QRSL1,CHCHD10,MRPS10,MRPL35,ALKBH1,MRPL14,TRNT1,RMND1,MRPS12,MRPL54	8838
GOBP_MITOCHONDRIAL_TRANSLATION	0.97704030479246	0.994622581190158	-0.19705728176786	-0.667795246512953	9744	129	MRPL10,MRPS34,MRPL12,TARS2,MRPL43,MRPL37,FASTKD3,TUFM,AURKAIP1,MRPL20,MRPL34,UQCC2,MTIF3,MRPL33,MRPL53,COA3,MRPS24,MRPS27,MRPL11,MRPL51,MRPL9,CDK5RAP1,MRPL58,MRPS2,MRPL46,MPV17L2,MRPS7,MRPS25,METTL8,PTCD3,MRPL24,MRPS18B,MRPS6,DAP3,CHCHD1,MRPL52,MRPL28,SARS2,MALSU1,AARS2,LRPPRC,MRPL4,MRPS26,MRPL48,MRPS11,SHMT2,EARS2,MRPL18,MRPL17,MRPL19,MRPS5,MRPL42,MRPS23,MRPS15,MRPL47,TRUB2,GATC,FASTKD2,NGRN,MRPL45,MTRF1,MTG1,GFM2,MRPS28,QRSL1,MRPS10,MRPL35,ALKBH1,MRPL14,RMND1,MRPS12,MRPL54,TSFM,NSUN3,MRPL49,MTIF2,MRPL32	8839
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	0.977802330253114	0.994622581190158	-0.192013434265174	-0.641883224685562	9734	104	MTFMT,POP4,DUS2,TARS2,VARS2,RPP40,DTD1,THG1L,NSUN2,METTL1,PUS1,CDKAL1,TRMO,METTL6,POP5,FTSJ1,RPP21,TRIT1,HARS2,MRPL58,TYW5,DALRD3,METTL2B,POP7,METTL8,ALKBH8,TYW1,PRORP,TSEN2,TSEN34,TARBP1,TRMT12,RPP14,SARS2,AARS2,NARS2,LRRC47,FARSB,PUS10,CARS2,AARSD1,TRMT44,POP1,EARS2,TRMT1L	8840
HP_OLIGOHYDRAMNIOS	0.97790277219767	0.994622581190158	-0.191804914870199	-0.641186163554564	9735	104	INVS,UBE2A,TRIP4,SLC25A24,COX14,FBLN5,DDX6,PLAG1,TXNDC15,FANCA,PIGO,GNB2,CERT1,PDSS2,OSGEP,PUF60,SETD1A,PIGL,DYRK1A,DALRD3,POR,RPGRIP1L,SEC24D,RHCE,PGAP3,COQ2,FANCE,NPHP3,FXR1,NEK8,ERGIC1,COQ7,RAD51,ERCC4,TCTN3,ALG8,TBCK,FARSB,RNF2,COG5,NEK9,PALB2,FANCI	8841
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	0.975609756097561	0.994622581190158	0.135266118563392	0.630704871675786	239	46	SULT1B1,AKR1C3,DHRS3,CYP1B1,AKR1A1,PARK7,NAPEPLD,ALDH3A2,CYP3A5,GDE1,GDPD1,DHRS13,RDH11,LIPE,PNPLA4,RDH5,ADH5,PNPLA2,AKR7A2,RDH10,NAAA,SULT1A3,DGAT1,SULT1A1,CBR4,H6PD,DHRS7,SULT1A2,ALDH2,DHRS4,PECR,ALDH3B1,TPK1,ACSS1,RDH13,RDH14,TKTL1,RETSAT,ALDH1B1,AKR1B1	8842
GOBP_SPERMATID_DIFFERENTIATION	0.977048520233541	0.994622581190158	-0.187199532862007	-0.617425422656828	9705	87	UBE2B,SLIRP,CATSPERE,REC8,KAT5,VPS13B,NSUN2,NEURL1,IFT81,ZPBP,BAX,EHMT2,DNAH1,PRKACA,SBF1,FSCN3,ING2,SLC26A6,TPGS1,SMARCA2,TTC21A,RFX2,YTHDC2,BBS2,BBS4,AGFG1,CEP57,CFAP54,MAST2,AFF4,PANK2,PAFAH1B1,UBE2J1,IQCG,CDYL,MEIOC,PTCH1,FNDC3A,QKI,KDM3A,ROPN1L,CIB1,SRPK1,ARMC2,CCDC136,CCNB1IP1,TBPL1,MKKS	8843
HP_DYSPHONIA	0.977625478734126	0.994622581190158	-0.184391210934746	-0.604176875772667	9699	81	TMEM127,DNMT3A,GTF2IRD1,DGUOK,VPS11,FTL,CIZ1,BCL7B,TWNK,CAPN15,BIN1,VAMP1,VHL,POLG,DCTN1,SDHC,RNF113A,DNAJC30,KMT2B,TBL2,GNAS,KIF1B	8844
GOCC_CAJAL_BODY	0.977755102040816	0.994622581190158	-0.183639108903593	-0.577468328089005	9581	54	ISG20,LSM10,ZPR1,PRPF4,NHP2,NPAT,SRRM2,LSG1,FBL,DDX42,FAM118B,EAF1,SART3,ICE2,SART1,XPO1,PRPF31,EFTUD2,ZNF473,HABP4,DDX46,PHAX,HINFP,SHQ1,NOLC1,HNRNPA2B1,SNHG10,PRPF3,WRAP53	8845
HP_HYPERAMMONEMIA	0.976623111474071	0.994622581190158	-0.184203373177451	-0.576528303375439	9566	52	SERAC1,ATP5F1D,COX6B1,TUFM,UQCRC2,HLCS,CYC1,SLC25A42,PCCA,ACADVL,EIF2AK3,GLUD1,HADHA,MMACHC,MECP2,MCCC1,HADHB,CPT1A	8846
HP_ABNORMAL_RENAL_MEDULLA_MORPHOLOGY	0.97522452771756	0.994622581190158	-0.188011997535963	-0.56858063186868	9446	39	INVS,XPNPEP3,ZNF699,IFT140,MAPKBP1,LONP1,SDCCAG8,RPGRIP1L,NPHP3,NEK8,COQ7,DHX16,DYNC2LI1,IFT43,CEP120,TTC21B	8847
HP_DICARBOXYLIC_ACIDURIA	0.976450020567668	0.994622581190158	-0.184678516298815	-0.563715296324509	9494	42	ETHE1,ETFB,IDH1,DHTKD1,POLG,ACSF3,ACADVL,HCFC1,ETFA,ACADS,MMACHC,MLYCD,SUCLA2,ABCD4,D2HGDH,MCEE	8848
GOBP_SMOOTH_MUSCLE_CONTRACTION	0.97778691896339	0.994622581190158	-0.183480111751215	-0.56005726945595	9507	42	ATP2B1,APBB1,DAPK3,RHOA,SRF,ROCK2,DLG1,SULF2,SETD3,BBS2,HTR2B,GPER1,ATP2B4,ADA,ABAT,P2RX1,APBB2,ORMDL3,TRPV1,TPCN2,PTAFR,PLA2G6,MKKS,CD38	8849
GOCC_CILIARY_MEMBRANE	0.976915113871636	0.994622581190158	-0.183919216257712	-0.548451873830639	9436	35	CASK,EHD1,TXNDC15,IQCE,BBIP1,SNAP29,GPI,BBS2,BBS4,PKD1,SEPTIN2,ADCY3,TCTN3,PKD2,MOSMO,GPR157,PTCH1,BBS1,BBS7,PDE6B	8850
GOBP_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE	0.974797857817915	0.994622581190158	-0.188577417734873	-0.541135962275454	9282	27	YY1,DCLRE1C,RTEL1,RUVBL2,RUVBL1	8851
GOBP_DOSAGE_COMPENSATION	0.977948125590675	0.994622581190158	-0.184329223910774	-0.528945475839965	9312	27	XIST,SMCHD1,PHF20,MSL1,KAT8,CDYL,OGT,KANSL3,WDR5,YTHDC1,TSIX,LRIF1,JARID2,SUZ12	8852
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE	0.977313120752744	0.994622581190158	-0.18179009951757	-0.527860052303483	9347	29	IGF2R,CLTA,RAB8B,TMED10,SYNRG,SPG21,RAB14,AP1B1,AP1G2,CLTC,AP2A1,SORT1,AP1S3,CLBA1	8853
GOMF_ATP_DEPENDENT_CHROMATIN_REMODELER_ACTIVITY	0.977731312075274	0.994622581190158	-0.181404332444599	-0.526739908644087	9351	29	RAD54B,CHD3,CHD9,CHD2,CHD6,ERCC6,CHD8,INO80,RAD54L2,CHD1,RSF1,CHD7,CHD4,CHD1L	8854
HP_LIMITED_ELBOW_EXTENSION	0.975231871838111	0.994622581190158	-0.185538783336793	-0.52652798166337	9252	25	CSGALNACT1,FLNB,FLNA,PCNT,POR,ITCH,CRLF1,EXOC6B,SF3B4,EZH2,STAG1,OPA3,DYM,RMRP	8855
HP_HIATUS_HERNIA	0.978233305156382	0.994622581190158	-0.183637731021597	-0.517494841177306	9257	24	GLIS3,CHST14,ZNF699,OSGEP,COL5A2,TP53RK,ATAD1,TNXB	8856
GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING	0.976867572156197	0.994622581190158	-0.186298995079487	-0.517362122264764	9205	22	DRAP1,CTDP1,RUVBL2,RUVBL1,EDF1,GTF2A2,FBL,ERCC4,TBP,TP53,TAF1,ZNHIT6,NOLC1,AHR	8857
GOBP_MITOTIC_SISTER_CHROMATID_COHESION	0.974997317308724	0.994622581190158	-0.191168026073037	-0.516521355068797	9085	19	SMC5,SMC3,PDS5B,NSMCE2,NAA10,RB1	8858
GOMF_HELICASE_ACTIVITY	0.978463387759191	0.994640015889898	-0.19485981284712	-0.662851394410675	9767	136	DDX17,HELZ2,SLFN11,RAD54B,DDX41,DDX39B,DHX29,CHD3,EIF4A2,DDX6,CHD9,TWNK,CHD2,DHX34,RTEL1,CHTF18,RUVBL2,CHD6,RUVBL1,DHX36,EIF4A1,DHX8,SMARCA2,DHX58,MCM7,YTHDC2,MCM3,XRCC5,IGHMBP2,DDX19A,DDX42,BLM,DDX28,WRNIP1,SKIV2L,DDX50,ERCC6,MCM2,RFC4,RAD51,RAD50,CHD8,DDX27,DHX35,DHX16,MCM4,MTREX,RAD54L2,DDX11,CHD1,DDX55,SETX,CHD7,CHD4,CHD1L,MCM6,MOV10,DDX31,DDX59,DDX46,DDX10,DDX21,DDX52	8859
HP_RETROGNATHIA	0.979	0.994957976689593	-0.206562666204255	-0.718230104460432	9789	208	FOXP1,LMNA,ACTG1,RPS19,SMAD3,TGFBR2,CSGALNACT1,AUTS2,ARID1B,WBP11,RPL5,ACTB,TGFBR1,TRIP4,SLC25A24,MBD5,ZMPSTE24,BANF1,RPL10,GBA,IGF1R,FBXW11,KATNB1,MED25,CHST14,DGCR2,KPTN,IDH1,ZNF699,ATG7,BIN1,VAMP1,CEP152,DVL3,RBBP8,CREBBP,PUF60,RNF113A,DYRK1A,NEPRO,NFIX,NSD1,PCNT,SKI,OTUD5,SELENON,MADD,SMAD4,ATP6V1A,NSMCE2,KAT6B,NAA10,DPYD,SEC24D,TCOF1,ERF,BLM,PIGN,SPATA5,CRLF1,SF3B4,RSRC1,FHL1,ARCN1,EP300,EZH2,KAT6A,ABAT,RYR1,IBA57,DHCR24	8860
GOBP_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.979073091057575	0.994957976689593	-0.181460057668448	-0.567942146625175	9590	52	GLS,SERINC5,SLC38A1,PLOD3,SEPHS2,CLN3,ASNSD1,PCBD2,DPYD,MRI1,ATP2B4,GLUD1,PSPH,GOT1,UPB1,MTHFD1,ABAT,MTHFD2L,APIP,ADI1,SHMT2,SLC25A12,SHMT1,BCAT2	8861
HP_ABNORMAL_CIRCULATING_FATTY_ACID_CONCENTRATION	0.979230927411063	0.994967506899476	-0.180077020522913	-0.551015154535873	9523	43	NDUFAF6,PEX11B,GLYCTK,UCP2,PEX1,PEX19,ACADVL,HADHA,ACADS,MMACHC,HSD17B4,HADHB,ABCD1,PEX7,PHYH,TANGO2,SLC52A1,EHHADH,LMBRD1,PEX6,PEX10,PEX14,SLC22A5,HADH,DLD,HMGCL,CTNS,PEX3	8862
CHEOK_RESPONSE_TO_HD_MTX_DN	0.984104971196928	0.995391574307259	-0.179402730511562	-0.491814857826594	9224	21	KATNB1,TGIF1,BNIP3L,DYRK1A,SEC22B,TOB2,NUP98	8863
HP_AMBIGUOUS_GENITALIA	0.979843225083987	0.995438728893873	-0.181579028250085	-0.575718080528349	9624	58	MAP3K1,FGFR1,WWOX,TGIF1,TXNDC15,IFT81,FDXR,ZNF699,ATP6V1B2,NODAL,BUB1,CYB5A,TBC1D24,POR,RPGRIP1L,CEP57	8864
HP_HYPOPLASIA_OF_PENIS	0.98049804980498	0.995502877482936	-0.213301057400707	-0.750786659296185	9803	287	SPTBN1,ARHGEF18,CASK,LZTFL1,PNPLA6,HUWE1,MAP3K1,ARL2BP,ACTB,UBE2A,CEP19,RNASEH2C,SLC25A24,ZPR1,ATAD3A,MBD5,PRKCZ,FGFR1,GTF2IRD1,RERE,ARL3,PIGP,STT3B,SMCHD1,DDX6,POMGNT2,PRPF4,WWOX,KDM6A,PLAG1,PIGQ,TGIF1,PRKDC,BCL7B,POMT1,POMGNT1,ALG12,KLHL15,GNB2,SMC3,GNRH1,BBIP1,DHDDS,SCAPER,ECE1,LMNB2,DVL3,IFT140,NODAL,WDPCP,WASHC5,KLHL7,PRPF8,SPATA7,PHF6,TOPORS,CYB5A,RNF113A,PNKP,DYRK1A,POMK,DNAJC30,NSD1,RXYLT1,TBL2,SKI,OTUD5,POR,NXN,MADD,ADAR,IFT88,SDCCAG8,TBL1XR1,BBS2,ATP6V1A,HS6ST1,FIG4	8865
GOBP_TRNA_PROCESSING	0.980451127819549	0.995502877482936	-0.192307703948539	-0.65018381621676	9779	125	MTFMT,POP4,DUS2,MTO1,NAT10,RPP40,THG1L,NSUN2,METTL1,PUS1,CDKAL1,TRMO,METTL6,TRMT112,POP5,FTSJ1,THADA,RPP21,TRIT1,RPP25L,OSGEP,ELP5,CDK5RAP1,TYW5,DALRD3,METTL2B,POP7,OSGEPL1,METTL8,ALKBH8,TP53RK,ADAT2,TYW1,PRORP,TSEN2,TSEN34,TARBP1,POLR3K,TSEN54,TRMT12,RPP14,URM1,GTPBP3,AARS2,PUS10,TRMT44,POP1,TRMT1L,CLP1,ANKRD16,WDR4,WDR6,BCDIN3D,METTL2A,TRUB2,DTWD1,THUMPD3,GON7,DUS1L,TRMT2B,PUS7,ALKBH1,TRNT1,CTU2,CTU1,ZBTB8OS,DDX1,NSUN3,THUMPD1,DUS3L,ELP6,DPH3,RPP38,YRDC,TRMT61A,FAM98A,RPP25,TRPT1,LSM6,TRMT61B,ELP2,HSD17B10,FARS2	8866
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	0.980350877192982	0.995502877482936	-0.192740919052862	-0.650133729155855	9778	120	GLS,CSAD,IVD,IL4I1,ATF4,SERINC5,SLC38A1,SLC39A8,ARHGAP11B,KYNU,PLOD3,RIDA	8867
GOCC_KINESIN_COMPLEX	0.980500521376434	0.995502877482936	-0.178178712346835	-0.520185317253115	9402	30	KIF5B,KLC4,KIF3B,KIF2A,KIF13B,KIFC2,KIF1B,KIF1C,PAFAH1B1,KLC1,DISC1,KIF27,KIF20B,KLC2,KIF21B,KIF3C,KIF3A	8868
HP_ABNORMAL_CRY	0.980985842719851	0.995734586901017	-0.179724816849852	-0.538405320831494	9492	36	TRIP4,TPM3,VPS13B,GGPS1,ZNF699,VAMP1,OPA1,PNPO,SELENON,FIG4,IGHMBP2,COQ9,MECP2,ABAT,RYR1,SPECC1L	8869
GOBP_EXTRACELLULAR_TRANSPORT	0.981098393363436	0.995734586901017	-0.179089013176741	-0.513908328167947	9342	27	GAS8,RFX3,DNAH11,DNAH1,SLC9A3R1,CFAP54,NPHP3,WWP2,KIF27,CFAP53,ROPN1L,JHY,SPA17,SPEF2,DNAH9	8870
HP_FAT_MALABSORPTION	0.981174457161194	0.995734586901017	-0.17890828127468	-0.488459743704398	9172	20	TGFB1,FCGR2A,HLA-DQA1,LIPA,ANTXR2,SHPK,CCDC47,SBDS,LBR,SLC7A7,SAR1B,DNAJC21,SRP54,AMACR,ATP8B1	8871
HP_DUODENAL_STENOSIS	0.981748726655348	0.996015738123546	-0.18047415149443	-0.501186224817012	9251	22	TTC7A,FANCA,FANCE,RAD51,ERCC4,PALB2,FANCI,SLX4,FANCD2,FANCM,FANCC,BRCA2	8872
GOBP_MELANOSOME_ASSEMBLY	0.981650391672926	0.996015738123546	-0.181897618018229	-0.491473423001535	9147	19	AP3B1,HPS4,AP3S1,AP1B1,AP3D1,AP1S3,AP3S2,ABCB6,AP3M1,HPS6,HPS5	8873
HP_ABNORMAL_CIRCULATING_NITROGEN_COMPOUND_CONCENTRATION	0.982004624509902	0.996124563866409	-0.186346200078106	-0.620991586249066	9767	99	NDUFAF6,PNP,SERAC1,ATP5F1D,INVS,COX6B1,ZPR1,MYC,SLC37A4,TUFM,UQCRC2,FBP1,HLCS,OCRL,FLT1,PRPS1,CYC1,SLC25A42,PCCA,ACADVL,EIF2AK3,SLC41A1,PKD1,GLUD1,ERCC6,MCFD2,HADHA,COQ7,MMACHC,MECP2,ERCC4,MCCC1,HADHB,SARS2,HPRT1,CPT1A,PKD2	8874
CROONQUIST_IL6_DEPRIVATION_DN	0.985345003053124	0.996206389771082	-0.175438662748647	-0.554841406062451	9681	59	PTPRC,PTP4A3,CDKN3,ANP32E,PCNA,CENPA,SPOUT1,GALK1,HMMR,DUT,BUB1,CCNF,MCM7,MCM3,GPX4,ITM2A,MCM2,GMPS,SBNO2,ABHD5,MCM4,MAD2L1,FANCI,RRP12,POLD1,CKS1B	8875
IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM	0.98581865062312	0.996245996420808	-0.1765964075727	-0.475373956721677	9175	19	ADK	8876
VILLANUEVA_LIVER_CANCER_KRT19_UP	0.986559679037111	0.996555658163919	-0.185198547732182	-0.621095792335662	9835	115	KIAA1958,RIC8B,NDC80,ZBED5,PHTF2,SFMBT1,RAE1,DCLRE1C,THOC1,RFX3,NAP1L1,USP28,ARID3A,METTL9,SUMO2,STK4,SIPA1L3,PTPRA,TAF5,ANP32B,ECT2,IFFO2,BUB1,NEMP1,CDC7,INTS4,P3H4,METTL8,RBPJ,GPD2,RRP1B,HMGXB4,HK2,BLM,SFI1,ZNF292,AP1G2,EZH2,CCDC28B,CDC25B,DDX27,USP37,MAPK13,CASP2,POLD3,FAM126A,SGO2,KIF20B,GPR157,UPF3B,FANCI,EPC1,GPSM2,PCYOX1L,DNM1L,MCM6	8877
GOCC_CILIARY_TRANSITION_ZONE	0.982610474631751	0.996588287073547	-0.176485913110884	-0.547818904305497	9605	48	CCDC66,WHRN,ARL3,TMEM80,IFT140,SPATA7,CCSAP,TOPORS,RPGRIP1L,BBS4	8878
ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_DN	0.987156148867314	0.996719088222259	-0.178161071579872	-0.575042236665257	9760	71	TPRG1,PHLPP1,AUTS2,SRGAP3,RFX7,TMEM131L,GIT2,USP1,LFNG,SMC3,WDHD1,MSH6,SSX2IP,ARRDC3,CSTF2T,IFFO2	8879
HP_POSTAXIAL_POLYDACTYLY	0.983212706071572	0.996746567250291	-0.185780617741233	-0.619906425813121	9780	101	AKT3,TGFBR2,LZTFL1,NCAPG2,CEP19,TGFBR1,KIF3B,USP9X,TXNDC15,ARMC9,IFT81,IQCE,UQCC2,SYNGAP1,CCND2,BBIP1,FLNA,SCAPER,IFT140,WDPCP,PRKACA,HNRNPK,OTUD5,SDCCAG8,SETD5,BBS2,RPGRIP1L,BBS4	8880
HP_CLUBBING_OF_TOES	0.982958131706291	0.996746567250291	-0.176806764279754	-0.504810445969837	9343	26	UBE2A,RHBDF2,FANCA,SMARCA2,PIGL,FANCE,RAD51,ERCC4,PALB2,FANCI,SLX4,FANCD2	8881
GOMF_INTRAMOLECULAR_TRANSFERASE_ACTIVITY	0.983066991216002	0.996746567250291	-0.177565424256772	-0.496852780616153	9288	23	PGM2,PUS1,BPGM,RPUSD2	8882
HP_INTRAUTERINE_GROWTH_RETARDATION	0.983801619838016	0.996891208974053	-0.217584586576677	-0.774837974665652	9838	403	LMNA,RPS19,SPTBN1,GLIS3,HIRA,NDUFS7,ERCC5,P4HB,ARID1B,KANSL1,XYLT1,TOR1A,NSD2,NCAPG2,NDUFA1,SLC25A24,DNMT3A,PCDH12,COX6B1,ZPR1,TINF2,PIK3R1,FGFR1,RERE,YY1,PLOD3,PDGFB,ZMPSTE24,USP9X,FBLN5,RPL10,NPM1,STT3B,FLNB,CITED2,GBA,IGF1R,NHP2,KDM6A,PLAG1,KATNB1,TGIF1,TTC7A,PRKDC,DPF2,FLI1,FANCA,FGFRL1,XPR1,SMARCD1,VPS13B,TUFM,UFD1,NDUFV2,NSUN2,ALG12,LFNG,IDH1,SMC3,UQCC2,RTEL1,ZNF699,CTDP1,DHDDS,SNRPB,CLCN7,CEP152,RBBP8,PDSS2,NODAL,OSGEP,NUS1,CREBBP,WASHC5,KIF2A,FLT1,PUF60,NIN,PRPS1,KMT2A,LONP1,BUB1,SMARCA2,RNF113A,LEMD2,TRIM37,DYRK1A,SMARCE1,NDUFS8,NFIX,COQ4,PCNT,GNAS,OTUD5,STAT3,NDUFB10,MADD,BCR,CNOT1,SMAD4,ATP6V1A,EIF5A,NDUFB9,FIG4,CCNQ,PRKAR1A,MRPS25,SEC24C,IGHMBP2,RB1,CEP57,SEC24D,TP53RK,RHCE,BRAF,BCAP31,COQ9,COQ2,BLM,NDUFA11,ZMYM2,PSPH,PTCD3,NDUFS2,HDAC6,ZNF335,FANCE,CTC1,SF3B4,SKIV2L,ERCC6,GATAD2B,ARCN1,EP300,NDUFS1,SUFU,ACADS,RAF1,COQ7,STAG1,MMACHC,KAT6A,RAD51,ARID1A,BLK,RREB1,TIMMDC1,ERCC4,KLF11,INSR,LEMD3,IBA57,DHCR24,SMARCB1	8883
GOCC_SPERM_PRINCIPAL_PIECE	0.983699814024724	0.996891208974053	-0.187686989742195	-0.484010007850144	8991	15	CATSPERE,IFT81,EFCAB2	8884
GOCC_TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE_MEMBRANE	0.983699195826994	0.996891208974053	-0.18432383225585	-0.481948684569455	9051	16	CLTA,SYNRG,AP1B1,AP1G2,CLTC,AP2A1,AP1S3,CLBA1	8885
HP_MYOPIA	0.9866	0.996898419414703	-0.204213282032077	-0.715907097881141	9865	258	CASK,PACS1,ARID1B,SHOC2,XYLT1,HUWE1,USF3,SCO2,B4GALT1,ADAMTS10,ATAD3A,MBD5,WHRN,TMEM63A,PIK3R1,GTF2IRD1,RERE,PLOD3,YME1L1,USP9X,RPL10,KAT5,FBXW11,ANKRD11,RHOA,DPF2,BCL7B,POMT1,SMARCD1,CACNA2D4,THG1L,VPS13B,POMGNT1,CHST14,NSUN2,GNPTG,BLOC1S3,SMC3,BCL11B,P4HTM,ATP6V1B2,TRIT1,TBC1D7,GPAA1,PPP2R5D,ZNF644,NOTCH2,SPATA7,PUF60,PRPS1,HNRNPK,SDHC,RNF113A,PRIMPOL,TBC1D24,DYRK1A,SMARCE1,POMK,DNAJC30,NFIX,NSD1,TBL2,SKI,ZSWIM6,MED12L,ATF6,MADD,CHMP1A,PDZD7,SETD5,ATP6V1A,CCNQ,TCF20,CPSF1,DPYD,VCAN,BRAF,HTT,BPTF,XYLT2,DAG1,PIK3CA,AFF4,CAMK2G,BUD23,AP1B1,CABP4,HADHA,ARCN1,EIF4H,AGBL5,ADAMTS17,CCDC28B,KAT6A,ARID1A,SMARCB1,PURA,USP7,MED13L,SETD2,MYO5A,HERC2,NT5C2,LRPAP1,FLII,AP3D1,BRD4,CDK8,KRAS,TKFC,BICRA,MYO1H,IFT43,FANCI,RMRP,MAP2K2,AKT1,BBS1,TAF1,BAZ1B,ACSL4,FKTN,ASXL1,WDR26,CANT1,PACS2,EXOSC5,WDR35,DSE,PIGT,UBE3B,PDE6B	8886
